Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9626465465220139,-9.429727870018233,0.9418023852755656,27974.517205883556
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9585434494897606,-8.223047231385397,0.9757568708497646,40477.358085651926
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9545780990888814,-7.9442497559808745,0.9925929541451327,50015.32293037296
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9531044977003317,-7.853733539260358,0.9980224352256158,48903.939512843004
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9518779799504179,-7.782206931144829,0.9939825245272567,53103.88422980302
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9499654638037561,-7.6764051946740866,0.9947758225654804,57530.42938333776
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9466058451645504,-7.504060230920224,0.9998979158858694,62503.93031433825
G3,1 / (4*(1 - a)**3),0.939371520541849,2.3914489972471418,0.961480486311321,32309.712103828937
F2,(1 - a)**2,0.939371520541849,-3.587173495870713,0.9614804863104949,32309.712103761995
F1/A1,(1 - a),0.939371520541849,-7.174346991741426,0.9614804863094938,32309.712103688176
F3/2,2*(1 - a)**(3/2),0.939371520541849,-4.7828979944942835,0.9614804863079062,32309.712103571652
G1,1 / (2*(1 - a)),0.939371520541849,7.174346991741426,0.9614804863076559,32309.71210359503
R2,2*(1 - a)**(1/2),0.939371520541849,-14.348693983482848,0.9614804863072867,32309.71210353663
R3,3*(1 - a)**(2/3),0.9393715205418488,-10.761520487612136,0.9614804863126929,32309.71210398158
G2,1 / (3*(1 - a)**2),0.9393715205418486,3.587173495870711,0.9614804863131405,32309.712103981696
F3/4,4*(1 - a)**(3/4),0.9393715205418486,-9.565795988988567,0.9614804863053885,32309.71210346578
F1/3,(3/2)*(1 - a)**(1/3),0.9393715205418484,-21.52304097522427,0.9614804863054571,32309.71210338421
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9316521083499808,-6.8643272575470995,0.7214454587863298,46175.244627333035
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9276725037953871,-6.716511260133706,0.6865749558894844,47737.3200293124
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9273608583919464,-4.229638733904737,0.6613008616541173,49185.985337034756
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9061912213300145,-10.260527041403863,0.546106772974155,61160.99962707512
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9061912213300143,-10.260527041403861,0.5461067729741546,61160.99962707509
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.90264566375562,-14.07879280844952,0.49899871217605923,69926.99207184084
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8643294924280648,-19.347800493327444,0.44584850197803666,82118.277010796
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.8582262482010288,-10.006817582524397,0.9637433225058708,39640.02158183929
D2,1 / (-np.log(1 - a)),0.5603938727517379,-39.005997836926674,0.2605116193113623,153702.99076764466
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.5063358415276048,153.95627607594398,0.9678612031785673,-1753664.3628748727
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.46983657170871235,144.41263273470298,0.9678909597684252,-1753445.6123647604
P2,2*a**(1/2),0.46450675558030785,-276.80351114679036,0.9677984386392142,-1754107.8940474356
D1,1 / (2*a),0.46450675558030785,138.40175557339526,0.9677984386390264,-1754107.8940491667
E2,a / 2,0.4645067555803077,-138.4017555733953,0.9677984386389157,-1754107.8940522096
P3,3*a**(2/3),0.4645067555803075,-207.60263336009282,0.9677984386387479,-1754107.8940538333
P3/2,(2/3)/a**(1/2),0.46450675558030735,276.80351114679036,0.9677984386391087,-1754107.8940492906
E1,a,0.46450675558030735,-138.40175557339518,0.9677984386389152,-1754107.894052151
P4,4*a**(3/4),0.46450675558030724,-184.53567409786032,0.9677984386387748,-1754107.8940532582
F3,(1 - a)**3,0.4110840422799092,-2.3022065593037078,0.9635889896540393,-2190687.2274418236
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.27344151062405203,86.88299750994615,0.9677250598292765,-1752455.0570631195
B1,1 / (a - (1 - a)),0.00018104266083194168,-0.014935331434829844,0.6593848273386413,34422.584246728744
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
