Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.992771632814764,-9.942595660450687,0.9993669607141525,31069.872021186147
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9927614547523171,-9.740612614999046,0.9801982070187644,20923.291237001933
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9927053200990481,-9.609975593972724,0.9723913889713702,14410.874927279108
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9925850920146178,-9.45102922912438,0.9822008629979347,6283.573282966963
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.992561893342252,-10.296153612018372,0.9977899352177957,54420.22456088368
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9919410527965681,-9.001468303630169,0.9915718748318122,-16795.549296173063
G2,1 / (3*(1 - a)**2),0.9910494094065633,5.536403247928135,0.9471336005201377,90818.37927356447
G1,1 / (2*(1 - a)),0.9910494094065628,11.07280649585626,0.9471336005279475,90818.37927493316
R2,2*(1 - a)**(1/2),0.9910494094065624,-22.14561299171252,0.9471336005271006,90818.37927501758
F1/A1,(1 - a),0.9910494094065622,-11.072806495856259,0.9471336005241299,90818.37927441763
F2,(1 - a)**2,0.9910494094065619,-5.536403247928129,0.947133600524855,90818.37927454551
G3,1 / (4*(1 - a)**3),0.9910494094065613,3.69093549861875,0.947133600523069,90818.37927419685
F1/3,(3/2)*(1 - a)**(1/3),0.991049409406561,-33.21841948756875,0.947133600502382,90818.37926980751
F3/4,4*(1 - a)**(3/4),0.9910494094065608,-14.763741994474998,0.9471336005115513,90818.37927153106
R3,3*(1 - a)**(2/3),0.9910494094065606,-16.609209743784366,0.9471336005280021,90818.37927523129
F3/2,2*(1 - a)**(3/2),0.9910494094065604,-7.381870997237496,0.9471336005168429,90818.37927264527
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9874772758990471,-11.954240407544408,0.9489119970203168,174487.5306791743
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.98461092932464,-12.438921011643496,0.9413777151173105,205172.25896629933
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9816740370189527,-8.240228125754912,0.9343860449497641,233175.30259520817
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9600062243317934,-7.462321321773973,0.947898820903732,88370.69776996928
P3,3*a**(2/3),0.9470352290798163,-42.30008080193764,0.9520581808483956,-330812.97701812675
P4,4*a**(3/4),0.9470352290798161,-37.600071823944546,0.9520581808447867,-330812.9770150635
E1,a,0.9470352290798154,-28.200053867958403,0.9520581808406982,-330812.97701127885
D1,1 / (2*a),0.9470352290798151,28.2000538679584,0.9520581808432189,-330812.9770128696
E2,a / 2,0.9470352290798151,-28.2000538679584,0.9520581808383873,-330812.9770090619
P2,2*a**(1/2),0.9470352290798151,-56.40010773591677,0.9520581808381364,-330812.97700967017
P3/2,(2/3)/a**(1/2),0.9470352290798149,56.400107735916784,0.9520581808428987,-330812.97701535054
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9169733249102714,-30.948612229081732,0.8356167779001303,518113.9429578676
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.916973324910271,-30.948612229081714,0.8356167779001308,518113.9429578681
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.9158780344753135,27.73572280825251,0.9520597606714691,-330806.77130805544
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.8941586364317154,27.311101602112846,0.9520605560540992,-330803.52907469927
D2,1 / (-np.log(1 - a)),0.8923831959528518,43.121353638355664,0.9569577003174936,-569046.7770029004
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.8069452170143153,25.300696432491343,0.9520711246475729,-330799.0033038596
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.7339748567751138,-56.91850651429813,0.6497096400890677,804367.3442538622
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.6307157588439674,-5.335628068892541,0.9813466112733233,109993.26914754855
F3,(1 - a)**3,0.37457866265422973,-2.8318355786963294,0.9909257746492129,-361313.6948072439
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.0008463660520843765,4.1198925896645076,0.006278350591754472,163906.8997860431
B1,1 / (a - (1 - a)),0.0005927253593090462,-0.015109875471336517,0.8982009955316786,114667.16228682571
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
