Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9924102714667198,-9.996049654373163,0.9965200277328079,10672.689924533406
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9923972056337903,-9.80444565962981,0.5736310589700335,3195.7412348402713
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9923543303130601,-10.297127242225185,0.9888206236986744,23748.973319998993
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9923319402973705,-9.574549552916755,0.999677546525671,-6143.00915766615
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9920156967118099,-10.83876209902654,0.9949391662345489,51114.68848674835
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9918767933451883,-8.942804523282108,0.9995941566341421,-31267.203399615268
G2,1 / (3*(1 - a)**2),0.9900140616189963,6.0491732683356005,0.957307510046587,91590.38497026291
F2,(1 - a)**2,0.9900140616189963,-6.0491732683356,0.957307510044034,91590.38496940667
F1/A1,(1 - a),0.9900140616189963,-12.0983465366712,0.9573075100429097,91590.38496912537
G1,1 / (2*(1 - a)),0.9900140616189961,12.098346536671201,0.9573075100465743,91590.38497012222
R2,2*(1 - a)**(1/2),0.9900140616189956,-24.1966930733424,0.957307510033685,91590.38496721597
F1/3,(3/2)*(1 - a)**(1/3),0.9900140616189952,-36.295039610013575,0.9573075100743347,91590.38497686936
R3,3*(1 - a)**(2/3),0.9900140616189947,-18.147519805006777,0.9573075100332191,91590.38496726556
G3,1 / (4*(1 - a)**3),0.9900140616189943,4.032782178890395,0.9573075100462565,91590.38496994725
F3/2,2*(1 - a)**(3/2),0.9900140616189941,-8.065564357780788,0.9573075100415932,91590.3849687951
F3/4,4*(1 - a)**(3/4),0.9900140616189936,-16.13112871556157,0.9573075100508397,91590.38497078512
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9850725284013843,-13.655723788042575,0.9500749065444735,184880.15945225814
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9807850656149748,-14.575691666205444,0.9399113832168796,222975.18031489154
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9733221836913262,-9.8472603904421,0.9288666728217897,258907.1190620937
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9604288426618813,-6.995709712979332,0.9570981277134352,88677.87202406174
P4,4*a**(3/4),0.9604022887625183,-31.55973335548724,0.9633727743469624,-274158.0306407682
P3/2,(2/3)/a**(1/2),0.9604022887625177,47.33960003323085,0.9633727743486813,-274158.0306429644
P2,2*a**(1/2),0.9604022887625168,-47.33960003323081,0.9633727743351891,-274158.0306313534
D1,1 / (2*a),0.9604022887625163,23.669800016615405,0.9633727743468855,-274158.0306416279
E2,a / 2,0.9604022887625161,-23.669800016615397,0.963372774347588,-274158.03064261266
E1,a,0.9604022887625161,-23.669800016615397,0.9633727743439614,-274158.03063965746
P3,3*a**(2/3),0.960402288762515,-35.50470002492307,0.96337277435325,-274158.03064682125
D2,1 / (-np.log(1 - a)),0.943810500713694,32.45245732421922,0.9833703824215337,-405787.932517199
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.941277130171309,23.616810918725477,0.9633733311627211,-274154.0024321365
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.9262465605741028,23.450967016100225,0.9633736182027048,-274151.87702597585
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.8598031412463626,22.37908982186688,0.9633784070127133,-274144.52322600427
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.7706574457820421,-45.30241160172804,0.6971614238034413,682202.6207452253
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.7706574457820418,-45.30241160172805,0.6971614238034402,682202.6207452244
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.6546713668192469,63.774298946206386,0.6658712795471885,-1028421.5285327046
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.6344946611150469,-4.920723257442701,0.983344709929118,110158.6777337832
F3,(1 - a)**3,0.3245841730482824,-2.8224770040341887,0.9930312210460835,-283808.8591860622
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.040305222581254865,-22.685557557145998,0.07169519565519615,438299.08016234305
B1,1 / (a - (1 - a)),0.0005096877518459996,-0.012655763108203563,0.899881357326212,114403.77195793716
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
