Model,Equation,R2_score,Ea,A
F2,(1 - a)**(-1) - 1,0.9917352257064692,613439.8862765853,47638984.40784048
F3/2,(1 - a)**(-1/2) - 1,0.9828275778772745,487209.6167222073,28867636.96521928
D5,((1 - a)**(-1/3) - 1)**2,0.9670114290981014,908072.4014900821,104475287.02627577
F3,(1 - a)**(-2) - 1,0.9456357473128022,890248.8072114141,104593678.55151697
G6,(-np.log(1 - a))**4,0.9167879953123917,1577148.7537342813,323561126.95944846
G5,(-np.log(1 - a))**3,0.9164864213596908,1180670.3501612945,179408953.66688934
G4,(-np.log(1 - a))**2,0.9158787039999283,784191.9465883075,77432831.29246433
A2/3,(-np.log(1 - a))**(3/2),0.9152648288027667,585952.7448018141,42260719.06437699
A3/4,(-np.log(1 - a))**(4/3),0.9149555572728472,519873.01087298244,32879763.947812054
F1/A1,-np.log(1 - a),0.9140182863716272,387713.5430153206,17632417.987970516
A3/2,(-np.log(1 - a))**(2/3),0.9121002657608146,255554.07515765805,7070951.151577713
A2,(-np.log(1 - a))**(1/2),0.9101223647876394,189474.34122882687,3547174.954164413
A5/2,(-np.log(1 - a))**(2/5),0.9080821985221227,149826.50087152817,1994928.9441779247
A3,(-np.log(1 - a))**(1/3),0.9059772687381954,123394.60729999574,1194115.0225259406
A4,(-np.log(1 - a))**(1/4),0.901562522442926,90354.74033558014,455962.81553371606
F3/4,1 - (1 - a)**(1/4),0.873826300274557,355956.6897303846,14265612.924251366
D3,(1 - (1 - a)**(1/3))**2,0.865599786201091,704543.9993184139,60613268.12036939
R3,1 - (1 - a)**(1/3),0.8625150608839337,347889.56938037375,13601201.434243636
G8,(1 - (1 - a)**(1/3))**(1/2),0.8560490740765829,169562.35441135344,2625878.372735322
R2,1 - (1 - a)**(1/2),0.843228945474659,334563.3150935409,12522969.631488938
D4,1 - (2*a/3) - (1 - a)**(2/3),0.8391740961962982,667938.2657137512,53962309.427976236
B1,np.log(a / (1 - a)),0.8376876399217577,214745.02780027693,4808497.480547367
G7,(1 - (1 - a)**(1/2))**(1/2),0.8357586281015233,162899.2272679371,2385331.361908125
D2,a + (1 - a)*np.log(1 - a),0.8278729166326955,652763.0265974425,51913559.031172
F1/3,1 - (1 - a)**(2/3),0.8276326227287027,324014.5468876265,11693337.23565763
D1,a**2,0.8085186120242536,625059.4265962036,47481635.91724928
P3/2,a**(3/2),0.8070060463109846,466603.3548077358,25673679.615947288
F0/R1/P1,a,0.8039327941174355,308147.28301926854,10491799.918544877
D7,1 + (2*a/3) - (1 + a)**(2/3),0.8006662733454131,611124.2914204549,44369629.673495464
D6,((1 + a)**(1/3) - 1)**2,0.7968446337600793,604531.5514490835,43313021.61524192
P2,a**(1/2),0.7943134470836273,149691.21123080095,1935000.5789272944
D8,((1 + a)**(-1/3) - 1)**2,0.7852903901524901,585469.9728988627,40328408.52930314
P3,a**(1/3),0.7840589396278673,96872.52063464512,553769.4576918492
P4,a**(1/4),0.7731203487727626,70463.17533656719,137895.02309799628
G1,1 - (1 - a)**2,0.7613054645419509,279663.6006967588,8485944.611545555
G2,1 - (1 - a)**3,0.7361092154779878,262735.71642017417,7389331.610835282
G3,1 - (1 - a)**4,0.718342492061868,250748.8512153027,6656693.151522208
