Model,Equation,R2_score,Ea,A
D5,((1 - a)**(-1/3) - 1)**2,0.9975342567242002,240489.43852489034,3794607.971589247
F3/2,(1 - a)**(-1/2) - 1,0.9970303445916306,125203.88875618445,817252.436431597
G6,(-np.log(1 - a))**4,0.9814697390984655,430159.6349078328,13660363.877328224
G5,(-np.log(1 - a))**3,0.9811610022164227,320663.76332477765,7262611.465387333
G4,(-np.log(1 - a))**2,0.980524197048872,211167.891741722,2853478.7683883817
A2/3,(-np.log(1 - a))**(3/2),0.9798605151394673,156419.9559501942,1394487.0568722875
A3/4,(-np.log(1 - a))**(4/3),0.9795181632205185,138170.6440196849,1018561.4217833369
F1/A1,-np.log(1 - a),0.9784468587487969,101672.02015866635,432165.4986575139
A3/2,(-np.log(1 - a))**(2/3),0.9760869711657869,65173.396297647894,65775.32523390431
A2,(-np.log(1 - a))**(1/2),0.9733961154589051,46924.08436713864,-35779.69035680421
A5/2,(-np.log(1 - a))**(2/5),0.9703155804373466,35974.49720883306,-71515.57714628625
A3,(-np.log(1 - a))**(1/3),0.9667737266059364,28674.772436629355,-85818.5610447611
F2,(1 - a)**(-1) - 1,0.9667102920246959,155030.5061419367,1545665.6011101746
A4,(-np.log(1 - a))**(1/4),0.9579332360959473,19550.116471374713,-97108.28232238445
F3/4,1 - (1 - a)**(1/4),0.9572620490134749,94095.8647786462,269863.44784744957
D3,(1 - (1 - a)**(1/3))**2,0.9555252002630014,192139.72264832834,2049080.4699588171
R3,1 - (1 - a)**(1/3),0.9508243272066367,92157.93561196963,254810.65581370314
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9410487381887479,183305.26900916395,1781065.6057199081
R2,1 - (1 - a)**(1/2),0.9395302171229324,88941.60184875572,228032.38215503533
G8,(1 - (1 - a)**(1/3))**(1/2),0.939369652483717,42167.0420937902,-69231.18303770831
D2,a + (1 - a)*np.log(1 - a),0.9346896779576379,179623.13797974985,1776030.5267150735
F1/3,1 - (1 - a)**(2/3),0.9301507888087381,86381.45700280472,206290.2140419993
G7,(1 - (1 - a)**(1/2))**(1/2),0.9253426994063615,40558.87521218326,-72086.04315703812
D1,a**2,0.9237801205423801,172835.71607856828,1626795.8124437693
P3/2,a**(3/2),0.9211343799045091,127670.824202829,741003.9341117371
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9193383026581555,169344.82755460296,1387801.5084282383
D6,((1 + a)**(1/3) - 1)**2,0.9171270561764624,167691.0585926205,1343593.2794763192
F0/R1/P1,a,0.9154833383909123,82505.93232708969,173821.74536328213
D8,((1 + a)**(-1/3) - 1)**2,0.9102499372912254,162905.10235053592,1218928.271753086
P2,a**(1/2),0.8951328445792153,37341.04045135022,-78103.92544940703
G1,1 - (1 - a)**2,0.8873976583200324,75465.628595514,118207.05003674209
F3,(1 - a)**(-2) - 1,0.8839319830781723,220514.77622521692,3776322.9957285877
G2,1 - (1 - a)**3,0.8692910001936368,71217.37217989418,87359.60490511966
P3,a**(1/3),0.8681331894006851,22286.076492770408,-98766.57792475955
G3,1 - (1 - a)**4,0.8556332206579517,68172.21493280116,66635.94968196987
P4,a**(1/4),0.8317126097819443,14758.594513480513,-111893.56592876362
B1,np.log(a / (1 - a)),0.7256777173154475,62509.872007935955,57762.07575887556
