Model,Equation,R2_score,Ea,A
F3,(1 - a)**(-2) - 1,0.9879887717465003,1635075.8046097343,294587631.8439167
F2,(1 - a)**(-1) - 1,0.9480012144073948,974102.1354151046,101134605.2190215
F3/2,(1 - a)**(-1/2) - 1,0.8486726385184473,669854.1799192785,45847866.17033048
B1,np.log(a / (1 - a)),0.8020357260672601,224029.90402847447,4162904.1480194153
D5,((1 - a)**(-1/3) - 1)**2,0.7900485582255236,1169553.6506030553,144510086.0222237
G6,(-np.log(1 - a))**4,0.6396288870356088,1762932.2746410235,335338588.9713088
G5,(-np.log(1 - a))**3,0.638673639285357,1319498.3712934102,185643055.17841223
G4,(-np.log(1 - a))**2,0.6367540343261371,876064.4679457973,79856611.54082552
A2/3,(-np.log(1 - a))**(3/2),0.6348222284521232,654347.5162719903,43429199.97258659
A3/4,(-np.log(1 - a))**(4/3),0.6338517296066304,580441.8657140551,33726078.80503737
F1/A1,-np.log(1 - a),0.6309217510576003,432630.5645981841,17978776.899235945
A3/2,(-np.log(1 - a))**(2/3),0.624977891322413,284819.26348231296,7109768.89501915
A2,(-np.log(1 - a))**(1/2),0.618920707337696,210913.61292437758,3504271.330762372
A5/2,(-np.log(1 - a))**(2/5),0.6127484783780467,166570.22258961629,1925956.7531718714
A3,(-np.log(1 - a))**(1/3),0.6064595165914327,137007.962366442,1117259.6941237804
A4,(-np.log(1 - a))**(1/4),0.5935248457122465,100055.13708747429,379742.54907527345
F3/4,1 - (1 - a)**(1/4),0.5294351983116243,361573.40490617044,11739393.60836028
D3,(1 - (1 - a)**(1/3))**2,0.511286197091566,699822.5869431503,48608996.716567725
R3,1 - (1 - a)**(1/3),0.5034333537001457,344509.62409686047,10562333.39348635
G8,(1 - (1 - a)**(1/3))**(1/2),0.487353949726628,166853.14267371572,1846985.6576933733
R2,1 - (1 - a)**(1/2),0.4618807357347266,317555.8821742753,8815684.762922721
D4,1 - (2*a/3) - (1 - a)**(2/3),0.4541879941957607,625715.8408836124,38072569.91594584
G7,(1 - (1 - a)**(1/2))**(1/2),0.4445790110412753,153376.27171242304,1470507.5323115143
D2,a + (1 - a)*np.log(1 - a),0.4318108208796504,596793.1086107217,34847690.850743406
F1/3,1 - (1 - a)**(2/3),0.43094976645166916,297469.5904055809,7609551.256968117
D1,a**2,0.39811260125465897,549814.4185996862,29297675.347044054
P3/2,a**(3/2),0.3949442495681705,409659.9792624071,15539233.979016436
F0/R1/P1,a,0.38857195278105017,269505.5399251284,6071125.82280172
D7,1 + (2*a/3) - (1 + a)**(2/3),0.3870271173950254,530476.9552106808,26322568.37538551
D6,((1 + a)**(1/3) - 1)**2,0.38172987797155633,521407.4056749926,25305016.83461783
P2,a**(1/2),0.3691815101540091,129351.10058784971,891406.7450612359
D8,((1 + a)**(-1/3) - 1)**2,0.36601296291704344,495340.36649102694,22488898.83284203
P3,a**(1/3),0.34941052169110487,82632.95414209011,115287.14568078416
P4,a**(1/4),0.3293039524685431,59273.880919210394,-97064.6526503656
G1,1 - (1 - a)**2,0.3254279977465779,225882.61362979133,4004712.8307544794
G2,1 - (1 - a)**3,0.295012357596153,203509.77056472664,3104093.489730706
G3,1 - (1 - a)**4,0.2762280928755841,189039.6651873355,2579330.867607861
