Model,Equation,R2_score,Ea,A
D8,((1 + a)**(-1/3) - 1)**2,0.9937337549994459,106557.70143379085,309604.3920502211
G2,1 - (1 - a)**3,0.9936638539083602,47665.849251402775,-112605.59915776101
G1,1 - (1 - a)**2,0.993447740762138,49258.169044539885,-112270.97286496642
G3,1 - (1 - a)**4,0.9926636648974086,46388.06507760791,-114065.70090346984
D6,((1 + a)**(1/3) - 1)**2,0.9922527742912246,108321.16135600953,353328.77171908686
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9916442194807206,108925.06297131881,368567.09813100594
D1,a**2,0.9902152127687662,110182.98082263088,557462.2386458425
P3/2,a**(3/2),0.9901513314271877,80803.53752257473,124100.86342745928
F0/R1/P1,a,0.9900097382413001,51424.09422251869,-116826.27997733322
P2,a**(1/2),0.9894358003339812,22044.650922462617,-179113.87930233387
P3,a**(1/3),0.9884883841744143,12251.50315577729,-215385.99647056658
D2,a + (1 - a)*np.log(1 - a),0.98760561195145,111976.89032363512,556208.6309323999
F1/3,1 - (1 - a)**(2/3),0.9869378701116586,52391.951780767646,-122469.2173868587
P4,a**(1/4),0.9867552252567559,7354.929272434622,783184.9621265824
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9861199575572983,112781.05302897653,468514.3000687566
R2,1 - (1 - a)**(1/2),0.9845434395972879,52959.36238648636,-127714.1627779174
G7,(1 - (1 - a)**(1/2))**(1/2),0.9830435466193882,22812.285004446505,-184219.30818592495
D3,(1 - (1 - a)**(1/3))**2,0.982004199350378,114548.2700585737,515907.6359937739
R3,1 - (1 - a)**(1/3),0.9811446730217633,53606.73884049021,-136717.10751466136
G8,(1 - (1 - a)**(1/3))**(1/2),0.9789094449002536,23135.973231448377,-187625.01598572635
F3/4,1 - (1 - a)**(1/4),0.9788833373941065,53968.4602544485,-144141.16748292057
G6,(-np.log(1 - a))**4,0.9713265360497709,242992.09450539,5224815.989792307
G5,(-np.log(1 - a))**3,0.9710348059492024,180410.37278464422,2540190.9649318093
G4,(-np.log(1 - a))**2,0.970428052086488,117828.65106389821,773554.4847765708
A2/3,(-np.log(1 - a))**(3/2),0.969788248987142,86537.79020352532,233938.68047653232
A3/4,(-np.log(1 - a))**(4/3),0.9694551516264337,76107.5032500677,104800.8197559406
F1/A1,-np.log(1 - a),0.9683988283621111,55246.92934315241,-77979.16327387035
A3/2,(-np.log(1 - a))**(2/3),0.9659923795914512,34386.355436237136,-162884.37143397826
A2,(-np.log(1 - a))**(1/2),0.9631020363668822,23956.068482779494,-173733.8097559057
A5/2,(-np.log(1 - a))**(2/5),0.9595793898801447,17697.896310704924,-178261.3745100994
A3,(-np.log(1 - a))**(1/3),0.9552127788330026,13525.781529321868,-196125.53045168924
D5,((1 - a)**(-1/3) - 1)**2,0.9452510184760393,122221.4855444048,734459.3770105861
A4,(-np.log(1 - a))**(1/4),0.9425446477228094,8310.638052593049,-967518.9605315103
B1,np.log(a / (1 - a)),0.9417424237887951,309305.6724993422,9290896.80880859
F3/2,(1 - a)**(-1/2) - 1,0.9198089588225055,58714.274000855614,-66649.21108592558
F2,(1 - a)**(-1) - 1,0.8389469814028797,62933.91745126775,15566.2511120241
F3,(1 - a)**(-2) - 1,0.6697001780575025,72277.81550203898,191948.10123193395
