Model,Equation,R2_score,Ea,A
D5,((1 - a)**(-1/3) - 1)**2,0.9996326645333803,667396.4818859,107274305.11154318
F3/2,(1 - a)**(-1/2) - 1,0.9972895942249951,349638.0506188169,27578085.344991446
G6,(-np.log(1 - a))**4,0.988161116650202,1208432.6718362519,366613245.1477903
G5,(-np.log(1 - a))**3,0.9880915292005623,904135.8884873837,202240955.14846918
G4,(-np.log(1 - a))**2,0.9879507370470675,599839.105138515,86350594.55239274
A2/3,(-np.log(1 - a))**(3/2),0.9878077529459627,447690.71346408076,46585948.22734275
A3/4,(-np.log(1 - a))**(4/3),0.9877354253185611,396974.58290593605,36024420.70146311
F1/A1,-np.log(1 - a),0.9875150332683951,295542.3217896462,18941234.928144712
A3/2,(-np.log(1 - a))**(2/3),0.9870583877474501,194110.06067335705,7243965.297136172
A2,(-np.log(1 - a))**(1/2),0.9865795007569134,143393.93011521222,3414344.38315426
A5/2,(-np.log(1 - a))**(2/5),0.9860769724662073,112964.2517803254,1762051.2362612882
A3,(-np.log(1 - a))**(1/3),0.9855492936886607,92677.79955706745,928993.395415174
A4,(-np.log(1 - a))**(1/4),0.9844118385008406,67319.73427799508,188421.41886997956
F3/4,1 - (1 - a)**(1/4),0.9716561753701122,277740.3471739207,15887638.376039907
D3,(1 - (1 - a)**(1/3))**2,0.9677503104902447,554966.9409094693,71212845.22671114
R3,1 - (1 - a)**(1/3),0.9666029298200032,273106.2396751236,15352029.635987502
G8,(1 - (1 - a)**(1/3))**(1/2),0.9641357687856988,132175.88905795076,2613940.8875451656
F2,(1 - a)**(-1) - 1,0.9632314732401267,417930.70292094664,41556107.21012815
R2,1 - (1 - a)**(1/2),0.9574612555450634,265315.89488655864,14445887.812855134
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9552168641562189,533577.862066763,65165496.66694666
G7,(1 - (1 - a)**(1/2))**(1/2),0.9542984569981917,128280.71666366821,2421250.5828938414
F1/3,1 - (1 - a)**(2/3),0.9495937906605357,259013.93919525028,13719301.447048051
D2,a + (1 - a)*np.log(1 - a),0.9494958121161923,524521.8778244399,63648013.38624224
D1,a**2,0.9390445645708819,507327.2444720256,59457518.94756416
P3/2,a**(3/2),0.938313700384238,378306.81796421367,31761162.57699603
F0/R1/P1,a,0.9368155217413215,249286.39145640188,12621062.88839332
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9344228807846092,498068.8612910594,55685865.65613669
D6,((1 + a)**(1/3) - 1)**2,0.9321297865534128,493674.85635514813,54560660.51344776
P2,a**(1/2),0.9320102107945765,120265.96494858999,2034593.967701385
P3,a**(1/3),0.9266894558070102,77259.15611265259,403272.43698926154
D8,((1 + a)**(-1/3) - 1)**2,0.9250417382792151,480942.89208885113,51363418.9679068
P4,a**(1/4),0.9207810614251178,55755.751694683946,-59742.513378731186
G1,1 - (1 - a)**2,0.9111789975032674,231020.88735537778,10657633.919711558
G2,1 - (1 - a)**3,0.8942760430854847,219651.640004224,9508223.945249317
G3,1 - (1 - a)**4,0.8815106711931707,211362.60198849588,8707340.561848473
B1,np.log(a / (1 - a)),0.8732236765191346,224418.99438234168,10184409.7063389
F3,(1 - a)**(-2) - 1,0.8694333511576147,568309.510284487,81606095.23459044
