Model,Equation,R2_score,Ea,A
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.999579774928239,667535.8728812455,1.5746505988894787e+63
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9974425324661351,-335347.9360272358,4.8765217792377394e-32
F3/2,2*(1 - a)**(3/2),0.9955322182595303,357567.7864027764,1.5748333858810586e+34
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9940870798392027,-639644.7193761045,1.1154113321441483e-60
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9759381474745568,425394.02234493534,2.0003905920753554e+40
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.973918065100436,374677.89178679086,2.8555732536017577e+35
F1/A1,(1 - a),0.9671366457268671,273245.63067050115,5.523528740979036e+25
F2,(1 - a)**2,0.9556719733007857,441889.9421350516,1.7960259171900557e+43
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9499049913751321,171813.36955421168,9497021218322892.0
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9268443622999735,121097.23899606694,114387797088.04771
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9184344706348222,498891.5614166634,4.842707310990605e+45
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.918434470634822,498891.56141666335,2.179218289945758e+46
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.8967069494331216,90667.56066118008,121592922.82549886
F3/4,4*(1 - a)**(3/4),0.8777666136804079,231084.55280436345,5.782726222062082e+20
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.8714841605429064,462993.83138400665,8.114085584850125e+42
F3,(1 - a)**3,0.8666302828737933,610534.2535996019,5.839942628137122e+60
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.8581643983610778,70381.10843792219,1224671.0787272374
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8350982788500304,442676.790928512,7.042435764492941e+39
B1,1 / (a - (1 - a)),0.830187867617354,-559393.4716490351,2.3732440319499026e-54
R3,3*(1 - a)**(2/3),0.8299681222879827,217030.86018231782,2.6775034330568274e+19
D2,1 / (-np.log(1 - a)),0.7641368639581537,408898.1025548194,9.902263739476134e+36
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.7510181417009513,45023.04315884982,3680.834048229862
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.7491670621829589,-31051.15267836732,0.0018951027484415213
R2,2*(1 - a)**(1/2),0.7048315385568997,188923.47493822602,4.843269457256349e+16
D1,1 / (2*a),0.6633450178261984,362642.17222157464,3.0190140976171328e+32
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.6409235948567109,349449.9960299873,1.3780200953700015e+30
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.6296674010049279,343084.013896731,2.9520844427644877e+29
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.5939205430722875,323986.06749717746,2.9023410995081175e+27
E2,a / 2,0.5779934129117437,-153439.53380967298,3.823280168778161e-16
E1,a,0.5779934129117436,-153439.53380967298,1.9116400843890768e-16
F1/3,(3/2)*(1 - a)**(1/3),0.547142265930164,160816.0896941344,77874398453048.31
P3/2,(2/3)/a**(1/2),0.5158135805396715,233621.7457137628,2.4019786905621817e+20
G3,1 / (4*(1 - a)**3),0.29000529682074944,-401331.6151877,1.9764811854605286e-44
P4,4*a**(3/4),0.2683430730393194,-88929.32055576702,4.64007247769409e-11
F0/R1/P1,"np.full_like(a, 1)",0.22446134147195093,104601.31920595089,169871545.0618605
G2,1 / (3*(1 - a)**2),0.18810107844798332,-232687.30372314967,4.820032085091189e-27
P3,3*a**(2/3),0.1642286681881096,-67425.91613779835,6.12617939019752e-09
G1,1 / (2*(1 - a)),0.03447824611231741,-64042.9922585994,1.0448516944473805e-09
P2,2*a**(1/2),0.022042008975321586,-24419.107301861044,9.010178338098501e-05
