Model,Equation,R2_score,Ea,A
F2,(1 - a)**2,0.9974789654304941,701758.0327716559,1.5182286466747025e+56
F3/2,2*(1 - a)**(3/2),0.9744678986472384,518081.8543079629,3.7024739885794323e+40
F3,(1 - a)**3,0.9692742841736504,1069110.3896990425,6.382157556080687e+86
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9506202123850783,969384.0413157409,3.1654402948818014e+75
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.946537815100945,-103197.22666766937,5.1277932479108536e-09
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9459500445721507,-540800.129179608,5.460286539929562e-43
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9258468493307793,-978403.0316915474,5.168301477708645e-77
B1,1 / (a - (1 - a)),0.9061346529916531,-594178.228263766,7.583452526856233e-49
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.8391646385463678,553207.1271002392,6.429856294122156e+42
E2,a / 2,0.8389973409226588,-376936.09246432,8.44135384372847e-32
E1,a,0.8389973409226585,-376936.09246432,4.220676921864227e-32
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.8297346195673195,480273.3100149159,1.163003501556894e+37
F1/A1,(1 - a),0.7978023706092093,334405.67584426934,3.611659855353427e+25
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.7142249795809065,188538.04167362317,99696552118414.9
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.6999371917861269,602031.6843883671,7.53015276230546e+44
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.6999371917861268,602031.6843883671,3.388568743037435e+45
P4,4*a**(3/4),0.6589254459404874,-290938.7396190192,3.985618412084845e-26
G3,1 / (4*(1 - a)**3),0.6296917541179562,-1135003.7518652775,4.626424446928045e-97
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.6007188078952611,525165.9104925096,2.609657891640004e+39
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.597828670127786,115604.2245883,152150603.9259789
P3,3*a**(2/3),0.577999067334859,-262272.9553372524,8.276098529911243e-24
F3/4,4*(1 - a)**(3/4),0.5676376215129505,242567.5866124229,1.994064792636076e+17
G2,1 / (3*(1 - a)**2),0.5500003532228729,-767651.3949378907,1.4586029156215944e-66
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.5291012064845567,479580.89874589216,4.66580954030371e+34
R3,3*(1 - a)**(2/3),0.4675008350962323,211954.8902018072,745948435195673.6
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.4450677832274865,71843.93433710623,46825.565870947816
D2,1 / (-np.log(1 - a)),0.4046576314461802,404656.2214288217,1.2102715754707933e+29
P2,2*a**(1/2),0.39483923540127386,-204941.38677371855,3.0109206500900654e-19
G1,1 / (2*(1 - a)),0.373491134022879,-400299.0380105041,4.087673109336907e-36
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.2678831604301652,42670.4075029769,206.402379426046
D1,1 / (2*a),0.26240390996400437,311042.7302980854,3.497847654323456e+21
R2,2*(1 - a)**(1/2),0.2584927335267159,150729.49738057607,8807683018.845943
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.23594082681412748,289037.51118091034,5.244204485913553e+18
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.2231922368488176,278448.275359975,6.601429095452539e+17
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.18506207788006862,246680.5678968346,1316779324589022.8
P3/2,(2/3)/a**(1/2),0.09383309337923054,139048.02460748405,183871727.95086855
F1/3,(3/2)*(1 - a)**(1/3),0.09010279886581368,89504.104559345,92440.4440489174
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.01110900117202306,6203.498960315339,0.22082187950319784
F0/R1/P1,"np.full_like(a, 1)",0.009151728431391927,-32946.68108311733,8.591648523653656e-06
