Model,Equation,R2_score,Ea,A
F2,(1 - a)**2,0.9935196353919902,884534.7333875657,9.08337889879932e+68
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9721480788241226,-136256.91988542248,6.367000813290652e-11
F3/2,2*(1 - a)**(3/2),0.9680469812212161,645658.4595710305,3.633027041637433e+49
F3,(1 - a)**3,0.9670874295268448,1362287.281020637,1.4195315165037453e+107
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9398241310246478,1206445.5653435974,7.60894567596133e+91
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9269421139585198,-679296.0255253402,5.230958232184722e-52
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9059812694380941,-1222335.1311652577,3.8201030356737225e-93
B1,1 / (a - (1 - a)),0.883247222706405,-727402.7194475592,2.4377477016194232e-57
E1,a,0.8590300204252547,-492035.4872046263,1.2559451122874448e-39
E2,a / 2,0.8590300204252547,-492035.4872046263,2.511890224574894e-39
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.8183742451982332,678301.7385744543,3.725319595537637e+51
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.8089091705903637,587795.2209678009,4.396464078181682e+44
F1/A1,(1 - a),0.7768204125179089,406782.1857544953,5.812324084383871e+30
P4,4*a**(3/4),0.6925896973987976,-386769.2058731137,2.3162266651021503e-32
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.692200301224238,225769.15054118942,6.830359966281355e+16
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.664180660713859,728693.0177104819,2.1909849204457308e+54
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.664180660713859,728693.0177104819,4.8688553787683225e+53
G3,1 / (4*(1 - a)**3),0.6492861252642945,-1504228.0047777889,3.897798446684898e-122
P3,3*a**(2/3),0.6165549382934145,-351680.44542927603,1.295219148468212e-29
G2,1 / (3*(1 - a)**2),0.5753092902055608,-1026475.4571447175,4.568548610897608e-84
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.5721746638358298,135262.6329345364,6801385168.881075
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.5570829139592824,628673.067453488,4.3497534336501124e+46
F3/4,4*(1 - a)**(3/4),0.5278606086910453,287344.0488462276,4.1097502281779616e+20
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.48146039159223275,569442.1684995028,9.039151633775381e+40
P2,2*a**(1/2),0.44109464684914007,-281502.92454160104,3.417286893602709e-24
R3,3*(1 - a)**(2/3),0.42172436285467707,247531.33654347155,3.5969082844458944e+17
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.41098080574876117,80958.72237054464,406951.69886757096
G1,1 / (2*(1 - a)),0.40966362154543945,-548722.9095116465,4.759755013416474e-46
D2,1 / (-np.log(1 - a)),0.35298301406248933,472068.7437613423,6.790427631496029e+33
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.22258465186827078,44756.11532788346,602.0029586055557
D1,1 / (2*a),0.21085133679647197,350094.7634474751,2.2027426540846466e+24
R2,2*(1 - a)**(1/2),0.20939875771275632,167905.91193795975,232472197940.75375
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.1851594204519977,321648.5285718281,1.1884224841778625e+21
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.17292890236786487,307964.8770829368,9.155872366252094e+19
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.13698867751254296,266913.9226165238,4.186839766535722e+16
P3/2,(2/3)/a**(1/2),0.05913324836334411,139562.20078444987,303587753.54841334
F1/3,(3/2)*(1 - a)**(1/3),0.05588575437703051,88280.48733244801,133555.00160229893
F0/R1/P1,"np.full_like(a, 1)",0.02576297289751519,-70970.3618785756,3.719222949773716e-08
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),5.4710907977035114e-05,-497.1434754430205,0.16451524416784447
