Model,Equation,R2_score,Ea,A
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9992827577738679,260832.00755109702,1.9217883409502158e+25
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9972049394381662,-135461.54983748973,2.0219141916965995e-14
F3/2,2*(1 - a)**(3/2),0.9958411758296991,139254.14792680083,35979017495720.69
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9945525469789109,-254487.0650807396,4.5723574903136774e-26
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9712520183542368,162102.2382706349,2698583880036364.0
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9682637675530722,142264.6523967598,26195288519513.47
F1/A1,(1 - a),0.9578756216865908,102589.48064901006,2342955409.75654
F2,(1 - a)**2,0.9546842174249376,175918.81520459187,2.210011670844347e+18
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9295452230944107,62914.30890126002,186274.04179590248
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9043994652354158,187502.67299551182,2.0373939419571476e+16
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9043994652354155,187502.6729955118,9.168272738807104e+16
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.8885539127556404,43076.72302738504,1525.644642561525
F3,(1 - a)**3,0.8667046271525579,249248.14976017375,2.0846114121206776e+27
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.8479930847618912,171977.91119604683,2291567180150931.5
B1,1 / (a - (1 - a)),0.8471182774199685,-226520.82565952826,1.1496730332184715e-24
F3/4,4*(1 - a)**(3/4),0.8434712756987798,84257.14701011448,3342307.442873186
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.8315283911152156,31174.17150306009,81.18714088801774
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8032645047742007,163059.56147698776,20774543811324.69
R3,3*(1 - a)**(2/3),0.7821767638737804,78146.36913048266,796341.3261350561
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.7554077990603225,-16436.034594239856,0.007947540326834032
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.7553818952230922,23239.137153510084,11.107131564207249
D2,1 / (-np.log(1 - a)),0.7162478960709732,148285.6613366779,1464518149869.1787
R2,2*(1 - a)**(1/2),0.6243810885308521,65924.813371219,38143.343219140945
E1,a,0.608763805310446,-70103.34992218298,1.117414614680315e-09
E2,a / 2,0.608763805310446,-70103.34992218298,2.234829229360626e-09
D1,1 / (2*a),0.5971247931861963,128623.64210903917,11042886476.422337
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.5717552445381829,123315.30231985607,263070610.49165335
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.5590667443108196,120755.65386263414,125159064.75180298
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.5427191071950844,13320.344216572608,0.8705286583872506
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.5190059700192955,113076.70849096829,13478210.630213154
F1/3,(3/2)*(1 - a)**(1/3),0.4363731020276118,53703.257611955385,1623.9989162485788
P3/2,(2/3)/a**(1/2),0.4175456781108241,78941.89410123356,175664.62169829325
G3,1 / (4*(1 - a)**3),0.3510990020721287,-190727.85757331765,1.1838640684075102e-26
P4,4*a**(3/4),0.34521813582327415,-45262.47591828025,6.065744861181383e-08
G2,1 / (3*(1 - a)**2),0.25664060134447353,-117398.52301773573,8.37517029873554e-18
P3,3*a**(2/3),0.24807065544163323,-36982.18458364598,4.861080389935102e-07
F0/R1/P1,"np.full_like(a, 1)",0.11581812544188486,29260.146093428077,2.4838964085695876
G1,1 / (2*(1 - a)),0.0897836128157454,-44069.188462153805,5.2666314884295276e-09
P2,2*a**(1/2),0.08164091698161542,-20421.601914377472,2.6341707178387142e-05
